DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 19:00:00,0.0,-15.429556,3.4687552,-3.2858531,6.501939,4.6782165,3.3901439,1.1743298,-3.5363784
2024-10-01 19:00:00,0.0,160.40866,-10.649089,-5.8526726,5.2741885,10.324439,10.768135,0.9878466,24.171661
2024-10-01 20:00:00,0.0,-19.802122,-15.972248,-2.7423096,4.4327936,2.8320718,1.1715499,0.67638886,-10.010115
2024-10-01 20:00:00,0.0,-41.949715,-34.141056,-2.6917481,2.9289062,3.7336054,1.1416355,0.5386456,-10.056379
2024-10-01 20:00:00,0.0,-30.91809,-15.283196,-3.198404,4.2408457,3.9783924,1.0499396,0.90587986,-10.009835
2024-10-01 20:00:00,0.0,-11.100082,-21.644743,-4.309802,5.5119753,3.1372797,3.7132561,1.4311965,-2.4386728
2024-10-01 20:00:00,0.0,-6.3279586,-34.58794,-2.039037,2.7889104,3.2524712,0.79434896,0.47534597,-10.022448
2024-10-01 20:00:00,0.0,-34.748314,-11.136205,-3.7748792,2.9197972,2.8113828,-0.27818292,0.52622867,-0.6070536
2024-10-01 20:00:00,0.0,-48.9369,-16.130072,-5.08508,0.8398955,1.6996307,-0.45754376,0.61229503,22.267746
2024-10-01 20:00:00,0.0,38.858208,-31.858318,-4.190555,4.9728465,2.3876982,5.0466785,1.0321356,-0.74607766
2024-10-01 20:00:00,0.0,153.50543,-49.535645,-5.767534,5.6638,4.8881364,10.013008,0.9994803,22.728043
2024-10-01 21:00:00,0.0,-38.700356,-46.18655,-2.8383777,1.90474,3.3825552,1.347838,0.65027475,-9.04632
2024-10-01 21:00:00,0.0,-11.139913,-37.37602,-3.9026804,4.2287498,3.0995493,3.4585552,1.463879,-1.8301708
2024-10-01 21:00:00,0.0,-18.398115,-29.863104,-2.5301719,1.9285467,2.7750316,1.7818925,0.6876394,-9.0056505
2024-10-01 21:00:00,0.0,-4.5615935,-48.116447,-1.807616,0.3961262,3.1685166,1.4329792,0.48705247,-9.012389
2024-10-01 21:00:00,0.0,32.460888,-54.92373,-3.7761405,3.109827,3.2030444,4.474368,0.9205548,-1.1142346
2024-10-01 21:00:00,0.0,-32.558777,-25.61478,-3.6978464,1.1895851,2.8635845,-0.10592852,0.47026634,-0.97065824
2024-10-01 21:00:00,0.0,-47.105522,-32.5917,-4.7297807,-2.542494,1.8810581,-0.37617972,0.48618108,20.279259
2024-10-01 21:00:00,0.0,147.23756,-74.09649,-5.9441485,2.5233905,5.3244386,8.782838,0.941587,20.735003
2024-10-01 21:00:00,0.0,-28.900326,-28.560299,-2.9896448,2.0792904,3.9016662,1.5589882,0.83708817,-9.005371
